time,seconds_elapsed,z,y,x
1721411578808535800,2.985535888671875,0.28960609436035156,0.5902704000473022,0.12168222665786743
1721411578821409800,2.998409912109375,0.28493499755859375,0.772951602935791,0.15961521863937378
1721411578834259500,3.011259521484375,0.4823341369628906,0.7555474042892456,0.14396044611930847
1721411578847125200,3.024125244140625,0.7197637557983398,0.5241366624832153,0.0807596743106842
1721411578859982000,3.036982177734375,0.7526798248291016,0.3991965055465698,-0.0006216764450073242
1721411578872823300,3.0498232421875,0.6042280197143555,0.2621805667877197,-0.08229756355285645
1721411578885689000,3.062689208984375,0.48018455505371094,0.17081809043884277,-0.1412453055381775
1721411578898547200,3.075547119140625,0.331146240234375,0.260017991065979,-0.17701640725135803
1721411578911404300,3.088404296875,0.3029518127441406,0.2676767110824585,-0.22247540950775146
1721411578924261400,3.101261474609375,0.30431652069091797,0.20212531089782715,-0.23802068829536438
1721411578937121300,3.114121337890625,0.29828548431396484,0.12314498424530029,-0.24358868598937988
1721411578949978400,3.126978271484375,0.21770000457763672,0.014835357666015625,-0.2084982693195343
1721411578962827000,3.139826904296875,0.05327606201171875,-0.0967249870300293,-0.11987608671188354
1721411578975698400,3.152698486328125,-0.0009679794311523438,-0.11210751533508301,-0.025096237659454346
1721411578988554200,3.16555419921875,-0.13637161254882812,-0.1123511791229248,0.10563060641288757
1721411579001412000,3.178412109375,-0.1178731918334961,0.08903193473815918,0.14488083124160767
1721411579014286300,3.191286376953125,-0.0670328140258789,-0.03359413146972656,0.17622968554496765
1721411579027140600,3.204140625,0.16642379760742188,-0.41332733631134033,0.26022839546203613
1721411579039998700,3.216998779296875,0.43381595611572266,-0.6907030344009399,0.2220320999622345
1721411579052844800,3.2298447265625,0.6218843460083008,-1.0013351440429688,0.05867065489292145
1721411579065703200,3.242703125,0.632899284362793,-1.3543689250946045,-0.027332529425621033
1721411579078562000,3.25556201171875,0.46656036376953125,-1.5040762424468994,-0.22597558796405792
1721411579091420400,3.26842041015625,0.13645648956298828,-1.6206586360931396,-0.36787980794906616
1721411579104281600,3.281281494140625,-0.26307201385498047,-1.5353273153305054,-0.3815528452396393
1721411579117140700,3.294140625,-0.5087318420410156,-1.3275306224822998,-0.3188140094280243
1721411579129995800,3.306995849609375,-0.6384220123291016,-0.9885647296905518,-0.11904707551002502
1721411579142858500,3.3198583984375,-0.7011175155639648,-0.5150841474533081,0.1805456429719925
1721411579155713800,3.3327138671875,-0.8247766494750977,-0.038790225982666016,0.4016098380088806
1721411579168574500,3.345574462890625,-0.7432136535644531,0.2584552764892578,0.6112847328186035
1721411579181433300,3.358433349609375,-0.6014432907104492,0.3909456729888916,0.6713529825210571
1721411579194291500,3.37129150390625,-0.6061916351318359,0.38648104667663574,0.5963048934936523
1721411579207149000,3.384149169921875,-0.5817432403564453,0.239776611328125,0.4695298373699188
1721411579220009500,3.397009521484375,-0.49044132232666016,0.11177992820739746,0.31862640380859375
1721411579232853000,3.40985302734375,-0.3771858215332031,-0.10247993469238281,0.09592771530151367
1721411579245742000,3.4227421875,-0.2528963088989258,-0.4843251705169678,-0.1133202314376831
1721411579258580200,3.435580322265625,-0.18682098388671875,-0.7315703630447388,-0.1366182565689087
1721411579271424500,3.448424560546875,-0.2213878631591797,-0.5895415544509888,-0.1776953935623169
1721411579284291000,3.461291015625,-0.11859416961669922,-0.5316472053527832,-0.10957568883895874
1721411579297159700,3.47415966796875,-0.018006324768066406,-0.3037874698638916,-0.015775024890899658
1721411579310017500,3.487017578125,-0.043906211853027344,-0.008600831031799316,0.10605281591415405
1721411579322875400,3.49987548828125,-0.05484580993652344,0.4205923080444336,0.274503618478775
1721411579335735000,3.512735107421875,-0.1112051010131836,0.6612944602966309,0.4132644534111023
